year;name_municipallity;salaries;ext_time;sub_all;rent_bcl;rent_mef;publicity;activities;main_bcl;main_roads;main_other;cap_me;cap_trans;cap_build;cap_roads;cap_install;pe_land;pe_build
2019;MUNICIPALIDAD DE BAGACES;418765501,80;29534280,87;27645887,12;;56636335,00;1957000,00;1498185,60;700000,00;;65000,00;0,00;5893298,29;124685000,00;1173899310,20;20883849,00;;
2019;MUNICIPALIDAD DE BARVA;418380203,61;10164076,28;25303640,04;;0,00;674600,00;9103700,00;664989,00;0,00;2565000,00;2000000,00;23203564,50;32333065,31;931990623,47;6707883,40;;
2019;MUNICIPALIDAD DE BELEN;1067864136,90;33862836,13;39562802,70;37407582,00;50128433,30;;36064617,08;28799277,00;30119209,00;9495116,80;8878141,37;0,00;8338000,00;629915016,32;361720409,55;0,00;
2019;MUNICIPALIDAD DE BUENOS AIRES;416388582,83;6023585,73;15171134,00;0,00;27080222,00;173681,42;11480675,00;5294487,74;;750000,00;5204818,47;48598,00;16277376,08;2902602174,27;;;
2019;MUNICIPALIDAD DE CARRILLO GUANACASTE;913244444,22;58548222,63;44569049,27;48004689,85;141277547,10;8451000,00;122581699,98;5508397,34;;2134500,00;10281700,00;233215432,80;54034862,80;1888141834,12;175458064,70;0,00;
2019;MUNICIPALIDAD DE CARTAGO;3217434815,66;105298650,50;190388977,70;8093452,44;319317855,31;28147040,42;36039529,81;62906238,82;;146753342,00;157088033,82;119733861,20;333052494,78;255334125,65;603063102,65;0,00;
2019;MUNICIPALIDAD DE CAÑAS;657282470,54;66459043,80;23521823,50;36552788,34;297613369,00;;64804454,65;3781415,00;52248000,00;1118708,85;965115,45;21201000,00;29395385,00;695799736,77;5000000,00;0,00;
2019;MUNICIPALIDAD DE CORREDORES;653464057,17;135358009,28;32093005,00;;276097047,37;6548296,67;25616739,05;0,00;;;134658408,59;32404,00;128779540,65;514596963,50;744138,72;;
2019;MUNICIPALIDAD DE COTO BRUS;537557806,00;22065596,00;17291996,10;6699205,00;321068659,21;1749763,77;9534217,21;550000,00;;;97892282,00;16000000,00;0,00;1325480627,24;;0,00;
2019;MUNICIPALIDAD DE CURRIDABAT;2022149221,30;58840577,25;93159819,73;36811611,75;8760000,00;133450620,00;210643506,26;18662074,00;;0,00;6730770,00;47523500,00;16849511,71;1279545812,08;100000000,00;47037295,80;348388103,00
2019;MUNICIPALIDAD DE DESAMPARADOS;2871288805,90;114052394,40;257554902,00;;127553581,00;31888973,00;38948865,60;49277217,50;0,00;16370000,00;37837279,20;14047999,00;74472657,20;822629088,77;35746049,04;;
2019;MUNICIPALIDAD DE DOTA;244902435,12;14034989,05;7065111,52;;22530364,00;300000,00;1216454,00;3095449,75;;806230,00;;;107524,12;2252085578,23;91592081,43;;
2019;MUNICIPALIDAD DE EL GUARCO;556171166,36;12506836,35;36981989,22;;38286400,00;5367750,00;28225135,93;2710162,16;0,00;0,00;96505351,76;231530833,00;6998655,00;602202796,41;0,00;;
2019;MUNICIPALIDAD DE ESCAZU;2318982326,58;144234815,30;151597138,90;35622027,21;585544972,74;38185125,00;110816633,77;8804300,00;;18465654,46;244745396,95;652643857,91;2456779508,00;4306489930,98;8991904,00;0,00;0,00
2019;MUNICIPALIDAD DE ESPARZA;666626428,73;20785289,04;57936091,48;;20416777,44;;77924628,62;44675518,20;;0,00;134899004,46;44067241,62;333475426,82;815200170,54;21925600,00;;
2019;MUNICIPALIDAD DE FLORES;439461710,64;12740018,56;13628858,59;13581344,32;1090700,00;767474,00;9493321,00;13524223,90;0,00;10260649,00;0,00;5520765,74;1781000,00;282135219,18;226575834,41;0,00;
2019;MUNICIPALIDAD DE GARABITO;1343933213,00;80883412,36;25858033,44;14000000,00;78406084,00;14637200,00;201708222,15;23090680,00;;;415740,75;56433511,20;112594885,03;361111649,66;;;
2019;MUNICIPALIDAD DE GOICOECHEA;1475259408,86;48014300,74;181440328,70;;66336599,00;32723865,00;0,00;205273163,79;1002294519,23;256985422,77;530109499,84;47482676,00;77153533,71;152295000,00;533885527,24;0,00;
2019;MUNICIPALIDAD DE GOLFITO;561330505,72;58724895,59;11146819,53;;38764654,94;264804,00;2740000,00;255000,00;;;0,00;10015299,00;57140000,00;1774471378,92;0,00;;
2019;MUNICIPALIDAD DE GRECIA;1022533227,00;61727951,00;90526375,00;;1960336,68;12667977,48;70630769,56;8781839,62;;2680564,04;20793752,50;0,00;52732546,05;165073424,10;122176237,93;0,00;
2019;MUNICIPALIDAD DE GUACIMO;368130222,38;28797942,19;19980910,30;7200000,00;20483100,00;;37716466,85;687000,00;;;69285778,78;68906627,97;16930000,00;1494338254,72;;68056800,00;
2019;MUNICIPALIDAD DE GUATUSO;245311150,00;44420499,00;7644523,28;13823000,00;116105376,00;1241810,00;1386751,00;2065000,00;0,00;;83540054,00;0,00;156116020,00;1524219495,26;;;
2019;MUNICIPALIDAD DE HEREDIA;2187408436,34;54691230,00;200559551,00;;30007500,00;44175127,00;133281545,00;233933548,00;;4352508,00;838395,00;38355376,00;187444221,00;2570207870,00;;0,00;475000000,00
2019;MUNICIPALIDAD DE HOJANCHA;208959863,71;3888277,00;13353561,26;;231446468,00;250000,00;21224646,90;1088700,00;;900000,00;70008645,00;1025000,00;;329892709,89;;;
2019;MUNICIPALIDAD DE JIMENEZ;218909040,20;10198450,71;8755119,00;2200499,99;36947969,30;;19621907,42;0,00;297050930,00;34947851,30;;;9469000,00;468710797,75;;0,00;
2019;MUNICIPALIDAD DE LA CRUZ GUANACASTE;526998100,56;58827218,02;11120785,20;23750000,00;56073283,60;4137500,00;22965473,98;2513178,00;;;31000000,00;18669596,50;2000000,00;1150504970,13;12300000,00;0,00;
2019;MUNICIPALIDAD DE LA UNION;1958361718,60;176059783,39;157795660,00;;62531357,46;3667270,00;8494679,00;2785340,00;9021250,00;0,00;3971490,07;15430023,00;0,00;5164860,00;-0,20;0,00;
2019;MUNICIPALIDAD DE LEON CORTES;238143435,65;21286363,59;6860000,00;;978572,30;;;1121000,00;;641000,00;217152680,00;;1544437,41;277649301,63;17020370,78;;
2019;MUNICIPALIDAD DE LIBERIA;1505361267,60;123644338,03;54939530,85;62051200,00;98399810,90;4253360,00;59799478,80;257806,00;;0,00;72436247,09;41221416,00;61130624,00;869513029,56;28371465,00;;
2019;MUNICIPALIDAD DE LIMON;1594356287,99;96602707,87;59512447,00;91162962,50;436317349,26;16687962,02;73878163,99;53037020,70;0,00;0,00;;203111643,60;42117919,00;1163978054,04;0,00;0,00;
2019;MUNICIPALIDAD DE LOS CHILES;297052996,19;113147952,68;8534532,64;1300000,00;36596825,00;255950,00;;7025784,00;;;98121762,14;;0,00;924433572,62;0,00;;
2019;MUNICIPALIDAD DE MATINA;493980811,76;0,00;18617957,00;0,00;17348190,00;62500,00;20202247,00;0,00;;2400000,00;1835810,00;32421542,00;145146686,09;1346301784,54;68479041,64;0,00;
2019;MUNICIPALIDAD DE MONTES DE OCA;1229749963,38;19294537,28;67369671,13;;200851058,00;;57892655,66;12222000,00;2814427,00;9300858,37;259798,00;;364935015,53;312807307,73;0,00;;
2019;MUNICIPALIDAD DE MONTES DE ORO;358691271,25;22601428,96;24117880,00;;63736320,00;300180,00;17178336,29;14234966,00;19714000,00;5725066,00;2325000,00;42549917,00;120000000,00;503177138,29;19243919,00;0,00;
2019;MUNICIPALIDAD DE MORA;699633540,43;14443605,39;22544759,00;40995438,00;17338668,97;807465,00;420239,98;19015470,00;;4875000,00;0,00;6215695,00;8847000,00;227745438,24;2825000,00;0,00;
2019;MUNICIPALIDAD DE MORAVIA;1014906398,84;11597775,20;40487096,65;37103243,80;287947758,50;0,00;19867034,77;7067000,00;12521679,00;;5070280,00;81535802,00;219372924,26;815769642,86;105753420,10;;
2019;MUNICIPALIDAD DE NANDAYURE;317781143,37;14659399,05;12834106,38;;78764000,00;1175000,00;19504365,00;350000,00;;300000,00;79534408,00;128966200,00;0,00;787518909,09;500000,00;0,00;
2019;MUNICIPALIDAD DE NARANJO;672307613,89;37415304,21;28702461,24;951000,00;400141636,93;9228547,20;24960798,18;103780,00;0,00;;4210424,61;99495455,00;0,00;1174751820,30;0,00;0,00;0,00
2019;MUNICIPALIDAD DE NICOYA;825759136,98;49731604,13;53805863,00;;32548950,00;3312750,00;90630637,98;10773717,95;16202100,00;0,00;36842443,32;43883667,50;30482235,88;2197734696,71;107905,00;0,00;
2019;MUNICIPALIDAD DE OREAMUNO;551950531,40;17297317,44;54546686,50;0,00;21192249,06;0,00;3899950,00;;;95000,00;2421415,00;95294588,00;122398974,18;504924658,95;107665000,00;;
2019;MUNICIPALIDAD DE OROTINA;570767832,08;4476386,74;22505092,21;3500000,00;37143000,00;10500,00;32342729,60;5636263,96;;65000,00;1840000,00;3200000,00;50035875,00;532047449,64;8930000,00;;
2019;MUNICIPALIDAD DE OSA;929969298,06;22319551,79;21098840,61;;69307475,12;;11775331,55;18046682,82;87964850,00;;415738744,51;48310907,26;0,00;1715219423,30;;;
2019;MUNICIPALIDAD DE PALMARES;395002404,56;4894502,41;15457691,26;1300000,00;9415553,50;1556950,00;16158615,26;7872967,93;;3945415,00;12393383,99;16214999,00;59720602,85;333364641,12;64934980,00;;
2019;MUNICIPALIDAD DE PARAISO;1035865865,25;31794674,18;77507197,47;;21555500,00;117500,00;27697916,69;16075000,00;;0,00;10850205,21;40814000,00;45552644,00;397893592,59;60254289,40;0,00;
2019;MUNICIPALIDAD DE PARRITA;515567957,41;4894469,16;13264888,00;0,00;73963900,00;715000,00;15060922,41;709637,34;;0,00;2461760,00;13035150,00;59900000,00;643852789,66;;;
2019;MUNICIPALIDAD DE PEREZ ZELEDON;1514343434,36;168118848,64;52695779,50;15627077,27;140854199,00;100000,00;93088779,32;7465857,20;;180000,00;479449649,18;248243175,73;99678551,10;1195248964,61;;18000000,00;
2019;MUNICIPALIDAD DE POAS;356910925,02;26941463,41;46076786,25;;22947370,00;1757273,60;11645879,59;3070975,00;;;9841920,00;;154626688,73;425002143,77;;47968528,00;
2019;MUNICIPALIDAD DE POCOCI;1323248263,38;172558641,93;130839108,22;124094850,50;247870200,00;9454424,50;23149701,08;;;;35125669,08;19000000,00;66446692,89;941542638,14;0,00;30000000,00;
2019;MUNICIPALIDAD DE PUNTARENAS;2063028307,43;197612837,48;109181728,10;60413916,63;434130537,06;5082340,00;92471644,06;13397140,00;92069664,34;0,00;24683378,40;14600000,00;78483553,20;319014593,15;0,00;;
2019;MUNICIPALIDAD DE PURISCAL;425331169,54;9205119,58;20261245,10;0,00;5529871,00;324000,00;4096490,62;347500,00;;;0,00;;42724851,59;180097700,05;0,00;;
2019;MUNICIPALIDAD DE QUEPOS;615862814,15;40128190,83;51313202,91;;9218000,00;2291864,70;45225192,96;2945000,00;;0,00;73421697,00;;;916523886,31;;0,00;
2019;MUNICIPALIDAD DE SAN CARLOS;2324184398,38;158062630,13;228363284,38;;575188835,85;25009999,26;124931416,44;58182419,32;1494400,00;1851693,50;17555429,00;37308630,00;6242445,19;3976396802,29;281194540,94;;
2019;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;417973311,36;17273342,85;67279259,64;;70680913,56;;24339640,00;3079824,00;;;9507567,91;2950000,00;30834195,00;419029804,69;15425500,00;;
2019;MUNICIPALIDAD DE SAN JOSE;14617123034,34;1589856097,91;410560013,35;740436079,88;1730744870,76;42733312,06;20154006,90;72166190,95;55771500,00;;139256023,57;490349637,37;1426680344,35;246105350,67;700748103,45;1378046192,00;
2019;MUNICIPALIDAD DE SAN MATEO;162687744,55;;7307390,00;3602500,00;37406567,00;500000,00;7533728,25;;;;;;231388032,00;117197219,33;;;
2019;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;585966965,99;15148574,84;22876102,60;;4693510,00;4178553,00;20505372,73;54369680,50;100360294,20;0,00;;1502278,00;0,00;151817264,26;;;
2019;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;816056844,60;35985068,84;88347828,23;5178560,00;0,00;6492532,91;29665583,72;9001441,66;26605645,20;8149551,30;;10000000,00;42440067,36;568029909,03;;0,00;
2019;MUNICIPALIDAD DE SAN RAMON;1510779870,40;81329834,41;57291355,50;12000000,00;565048237,83;28285501,58;55374519,65;2739010,00;0,00;75000,00;11073000,00;60309094,50;2494996,36;0,00;260500000,00;42000000,00;
2019;MUNICIPALIDAD DE SANTA ANA;1914864029,64;36638730,56;121071960,99;127697841,35;174721518,93;12147549,00;4866830,00;20069170,00;6625000,00;;415658,54;140342859,42;678331075,12;1071348869,74;;0,00;
2019;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;410346568,27;29562286,81;27046342,66;8750099,84;0,00;164000,00;65640,00;;;;;66659906,30;;454481082,18;21215000,00;0,00;
2019;MUNICIPALIDAD DE SANTA CRUZ;1322302280,75;141903088,26;73974838,63;53286087,50;427792294,76;14771975,18;39288352,09;10463983,05;39959975,00;270881,36;7156106,10;143245062,69;6986783,00;1583166915,22;0,00;44680000,00;
2019;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;795198651,15;101944366,24;74986400,63;5365729,76;174582394,86;;101840895,90;5901215,36;29154691,46;0,00;35236079,22;623763299,00;74395233,21;662101802,34;139975879,93;0,00;
2019;MUNICIPALIDAD DE SARAPIQUI;383971931,31;40714306,52;45992987,00;396000,00;281131435,47;9143244,00;38635759,03;3366496,95;99958662,71;;0,00;;434001274,59;2434326096,30;91141159,23;4200000,00;
2019;MUNICIPALIDAD DE SARCHI;373491301,09;14346377,40;18837407,80;1989400,00;20707389,78;5986428,00;16100624,05;2586748,67;;;0,00;105709096,30;65305207,74;;;0,00;
2019;MUNICIPALIDAD DE SIQUIRRES;459582448,36;33123005,14;42965649,34;22275400,00;89167579,79;1654230,00;22057061,16;30062468,00;;;2709832,84;0,00;0,00;833254253,45;;0,00;
2019;MUNICIPALIDAD DE TALAMANCA;728322775,29;201139718,76;15159582,91;21658000,00;262211302,99;12394290,00;33853979,71;19524510,66;;;0,00;30000000,00;10219877,96;183599120,79;3734400,55;0,00;
2019;MUNICIPALIDAD DE TARRAZU;280033903,46;8104523,75;10066157,41;2883000,00;39121016,98;1227864,00;24635950,00;120000,00;;460000,00;87557956,76;58044562,74;19659464,05;801973600,33;16133370,38;0,00;
2019;MUNICIPALIDAD DE TIBAS;1243464591,55;28545974,36;80184089,35;4198822,02;40224736,48;9062250,00;10898568,09;1929182,35;;;7331088,47;;;88980948,94;0,00;;
2019;MUNICIPALIDAD DE TILARAN;436132283,80;29748754,00;24608369,11;;222997282,00;1458610,00;7627244,32;5218596,13;;964000,00;5777101,00;13313090,00;0,00;516164691,98;;;
2019;MUNICIPALIDAD DE TURRIALBA;908448560,13;55277852,52;41587661,07;1042290,00;57219834,00;966000,00;9692720,00;4219368,95;;150000,00;101815371,93;389292,04;390951822,53;2782418298,19;165757303,60;;
2019;MUNICIPALIDAD DE TURRUBARES;267636352,17;17707572,02;5542500,00;;14898855,65;2375413,26;680408,79;0,00;;;64500000,00;17000000,00;976292,32;666983088,63;;0,00;
2019;MUNICIPALIDAD DE UPALA;449944266,80;14387679,15;32960479,52;;504774480,00;1557920,00;1181932,00;19163870,00;25994724,00;4625000,00;2289387,11;0,00;1125000,00;861068514,00;425739491,59;0,00;
2019;MUNICIPALIDAD DE VASQUEZ DE CORONADO;922227784,96;19307586,32;34186461,00;1100100,00;18222171,10;51000,00;5859950,00;70600,00;0,00;0,00;28950880,16;1175000,00;0,00;603068399,75;7447032,50;8401377,30;
2019;MUNICIPALIDAD DE ZARCERO;324645652,21;9497225,02;10526256,50;;40000,00;1179986,00;13740999,86;6513477,53;;;217309193,89;14640000,00;28492675,00;806200975,93;46553440,00;0,00;
2020;MUNICIPALIDAD DE ABANGARES;646993777,92;16572552,39;30965619,00;;51631599,60;3048440,00;2588717,20;120000,00;;;11015442,03;0,00;36534129,00;994005757,51;0,00;0,00;
2020;MUNICIPALIDAD DE ACOSTA;320375964,32;39947892,96;8255850,50;;0,00;;0,00;;;;74264400,00;17035180,00;1570000,00;502611154,93;55108088,75;0,00;
2020;MUNICIPALIDAD DE ALAJUELA;3621291861,72;159803352,74;540640305,75;371080061,01;240494551,35;27683712,50;2552730,00;72879519,74;;0,00;70494532,22;198519662,86;1110380435,30;4750567081,59;3138161058,87;0,00;
2020;MUNICIPALIDAD DE ALAJUELITA;754292772,88;9338417,83;21673093,00;;0,00;539513,27;2114333,00;4674018,98;;;;64007349,20;;224831281,16;;;6888403,98
2020;MUNICIPALIDAD DE ALVARADO DE PACAYAS;254813242,29;2458636,77;11985977,95;;11041000,00;0,00;147221,14;1950000,00;0,00;0,00;159758260,00;0,00;0,00;362144825,51;87874070,00;0,00;
2020;MUNICIPALIDAD DE ASERRI;682732911,00;31602544,58;54026317,00;3320000,00;61702378,00;110000,00;0,00;1213947,39;255649809,14;1968371,34;1224835,00;;;420156887,08;;36577800,00;
2020;MUNICIPALIDAD DE ATENAS;509465297,66;9466398,15;36923369,56;0,00;33000000,00;1825462,00;18944371,13;5342097,44;;;0,00;20000000,00;;219982811,41;;;
2020;MUNICIPALIDAD DE BAGACES;431754008,54;13709936,97;28056740,32;;46647625,50;0,00;472799,95;300000,00;;0,00;13368913,24;;1000000,00;659154414,56;733867,25;;
2020;MUNICIPALIDAD DE BARVA;494345521,05;7424798,94;26802649,56;;;;4097820,00;684480,00;;2765000,00;4614975,00;0,00;164612010,87;277754875,67;19526201,22;;
2020;MUNICIPALIDAD DE BELEN;1121321421,25;35667880,09;58664816,33;35816444,76;29606000,00;;29240868,15;62114674,87;44831498,49;19050075,80;58728448,14;52153090,00;50000000,00;297350523,86;547343875,40;55332835,23;
2020;MUNICIPALIDAD DE BUENOS AIRES;496882250,33;24779034,30;16944703,98;14400000,00;23000450,00;130000,00;139000,00;20631134,03;;;884080735,06;93550,00;3000800,00;1903961133,85;;3800000,00;
2020;MUNICIPALIDAD DE CARRILLO GUANACASTE;934717382,89;40805341,99;48572336,94;47287646,67;34197676,00;7971000,00;34956530,00;4140920,00;;780450,00;472995,60;24644748,36;54492240,09;1651908840,78;47587214,14;0,00;0,00
2020;MUNICIPALIDAD DE CARTAGO;3287636662,46;28282535,80;185503974,65;8005287,42;259739666,00;13273898,00;3689394,07;12623698,24;;125995541,06;82334626,49;154100673,09;61896572,43;135857970,12;1311007709,16;51362855,00;
2020;MUNICIPALIDAD DE CAÑAS;682216747,02;51411195,30;25160017,60;35073084,12;327480772,00;;15509232,15;905000,00;31567333,26;0,00;;;29996980,00;362350818,52;;;
2020;MUNICIPALIDAD DE CORREDORES;640797976,44;98744519,20;17945545,00;;259603465,57;4217401,70;2475820,51;500000,00;;;7680127,91;0,00;5947850,00;260242591,06;;0,00;
2020;MUNICIPALIDAD DE COTO BRUS;573107328,80;18260365,00;16477568,88;8988000,00;334301272,86;427000,00;1881640,00;6610250,00;0,00;;182728471,07;177453232,50;21951625,04;318110390,76;;0,00;
2020;MUNICIPALIDAD DE CURRIDABAT;2317807281,76;39367130,89;98558743,66;37104895,33;0,00;596000,00;28036380,00;10678408,53;;0,00;12382198,55;115520900,00;535468392,48;322024992,93;220189727,60;;
2020;MUNICIPALIDAD DE DESAMPARADOS;2935956595,52;98024464,11;253000900,00;0,00;84575527,10;11500904,00;7927241,93;14325684,46;;24392791,00;90842053,50;22569855,00;19254746,56;505800795,65;;0,00;
2020;MUNICIPALIDAD DE DOTA;240605588,75;13942055,69;6421078,00;;49766140,00;605759,35;1056800,00;1307111,97;;0,00;;;;1390622991,82;29665998,01;;
2020;MUNICIPALIDAD DE EL GUARCO;588883068,91;8302253,71;39998664,55;;51101469,47;2846860,00;1065250,00;1265000,00;0,00;0,00;235179901,00;6263056,80;162199371,70;457710558,84;21478900,00;;
2020;MUNICIPALIDAD DE ESCAZU;2417468343,48;118660643,64;171485377,54;35140594,25;472233229,12;35163543,00;29860012,00;5600509,90;;21750504,45;269097863,26;228645432,50;257759778,56;7250129612,52;0,00;0,00;0,00
2020;MUNICIPALIDAD DE ESPARZA;669950837,30;12174926,97;68203129,72;;15660733,00;;12250042,61;17702967,26;;0,00;625000,00;19012556,94;66802699,29;782542444,61;0,00;179999925,00;
2020;MUNICIPALIDAD DE FLORES;485967037,36;7624833,23;17016386,63;11698927,77;335000,00;342350,00;4991003,24;3220345,13;;1332760,00;30817310,05;11126340,00;88657201,00;142231912,74;89847413,58;0,00;
2020;MUNICIPALIDAD DE GARABITO;1313978721,01;40061719,74;22687500,65;;48217699,45;10700000,00;17408576,53;8270128,00;;;5917966,00;13642487,00;0,00;75966130,85;;;
2020;MUNICIPALIDAD DE GOICOECHEA;1539444823,53;63094652,04;185010504,10;;49707218,02;34178725,00;0,00;290952217,08;27202500,00;346899058,70;130585484,65;72681112,00;22441942,00;528097029,36;746587668,61;0,00;
2020;MUNICIPALIDAD DE GOLFITO;599141730,36;66729266,10;14012952,95;;300000,00;135000,00;100000,00;554000,00;;;174653069,01;20205260,00;15100000,00;1927115997,55;3950000,00;;
2020;MUNICIPALIDAD DE GRECIA;1033287550,00;27550206,00;86841668,00;;7027500,00;2833820,10;9883236,43;11200410,10;;2577603,02;7848894,00;0,00;7854398,63;138654237,94;75382821,87;0,00;
2020;MUNICIPALIDAD DE GUACIMO;405053794,04;38522443,57;22192853,14;;14991054,00;;430000,00;1598540,50;;0,00;52167602,00;56772867,89;5859172,51;380844277,59;;;
2020;MUNICIPALIDAD DE GUATUSO;262872040,06;27264405,00;7491037,50;3129500,00;60809835,00;1262546,00;0,00;135000,00;0,00;;2786553,00;0,00;0,00;1462014377,64;;;
2020;MUNICIPALIDAD DE HEREDIA;2195826182,00;31325144,00;217210388,00;;19141900,00;43624500,34;33046172,00;89329737,92;;0,00;100000,00;;135025443,75;1556479404,94;133098954,68;397940000,00;
2020;MUNICIPALIDAD DE HOJANCHA;210008609,10;2330962,70;16308295,00;0,00;218815856,00;1602000,00;939111,50;55000,00;;591000,00;688000,00;0,00;;197966338,00;;;
2020;MUNICIPALIDAD DE JIMENEZ;215607320,62;8106709,85;9689120,00;1297200,00;48729620,00;;2380189,92;;127936344,41;32031367,05;;2995000,00;23193164,80;476043099,01;;;
2020;MUNICIPALIDAD DE LA CRUZ GUANACASTE;587296549,18;62057258,38;17566053,12;393201,92;42518574,85;2310000,00;70000,00;1700719,00;;;125670480,00;116248069,38;54868400,00;689416861,34;0,00;110608800,00;117782584,98
2020;MUNICIPALIDAD DE LA UNION;2042525381,35;124750431,75;168715440,00;14608729,85;53676744,43;11396913,46;4710000,00;34540264,90;8500000,00;;2998665,81;190000,00;;343744172,40;113616224,00;0,00;
2020;MUNICIPALIDAD DE LEON CORTES;239544274,94;18552295,88;7131150,00;;0,00;;;3495411,50;;0,00;19790798,09;;0,00;173865614,60;666834,95;0,00;
2020;MUNICIPALIDAD DE LIBERIA;1592785771,59;70745793,45;63345753,69;71475314,72;101473654,08;1893670,00;5025047,04;380000,00;;;3854721,94;0,00;43278919,50;617145913,97;6583049,00;;
